time;V(V_tia);
0;1.0248;
2e-11;1.0248;
4e-11;1.0248;
8e-11;1.0248;
1.6e-10;1.0248;
3.2e-10;1.0248;
6.4e-10;1.0248;
1.28e-09;1.0248;
2e-09;1.0248;
2.128e-09;1.0248;
2.384e-09;1.0248;
2.896e-09;1.0248;
3.92e-09;1.0248;
4e-09;1.0248;
4.16e-09;1.0248;
4.48e-09;1.0248;
5.12e-09;1.0248;
6.4e-09;1.0248;
8.96e-09;1.0248;
1.408e-08;1.0248;
2.432e-08;1.0248;
4.48e-08;1.0248;
8.576e-08;1.0248;
1.6768e-07;1.02481;
3.3152e-07;1.02486;
5.88968e-07;1.02499;
8.34156e-07;1.02519;
1.07266e-06;1.02544;
1.33332e-06;1.02577;
1.58754e-06;1.02615;
1.87727e-06;1.02664;
2.1867e-06;1.02721;
2.47763e-06;1.02779;
2.58045e-06;1.02801;
2.63045e-06;1.02811;
2.64161e-06;1.02814;
2.64599e-06;1.02815;
2.64839e-06;1.02815;
2.64987e-06;1.02815;
2.65082e-06;1.02816;
2.65152e-06;1.02816;
2.65214e-06;1.02816;
2.65278e-06;1.02816;
2.65346e-06;1.02816;
2.65436e-06;1.02816;
2.65562e-06;1.02817;
2.65759e-06;1.02817;
2.66097e-06;1.02818;
2.66518e-06;1.02819;
2.66982e-06;1.0282;
2.67425e-06;1.02821;
2.67902e-06;1.02822;
2.68409e-06;1.02823;
2.68986e-06;1.02824;
2.69634e-06;1.02825;
2.70399e-06;1.02827;
2.71325e-06;1.02829;
2.72499e-06;1.02831;
2.74086e-06;1.02835;
2.76357e-06;1.0284;
2.80177e-06;1.02848;
2.87476e-06;1.02864;
3.02072e-06;1.02895;
3.31266e-06;1.0296;
3.79107e-06;1.03065;
4.29171e-06;1.03171;
4.8144e-06;1.03274;
5.15427e-06;1.03336;
5.48873e-06;1.03391;
5.83991e-06;1.03442;
6.22204e-06;1.03489;
6.59006e-06;1.03527;
7.18482e-06;1.0357;
7.97561e-06;1.03596;
8.97561e-06;1.03582;
9.97561e-06;1.03529;
1.09756e-05;1.03453;
1.19756e-05;1.03368;
1.29756e-05;1.03291;
1.39756e-05;1.0323;
1.49756e-05;1.03191;
1.5959e-05;1.03176;
1.6959e-05;1.03182;
1.7959e-05;1.03203;
1.87509e-05;1.03228;
1.94852e-05;1.03253;
2.03072e-05;1.03282;
2.11279e-05;1.03307;
2.21279e-05;1.03331;
2.31279e-05;1.03346;
2.41279e-05;1.03351;
2.51279e-05;1.03347;
2.61279e-05;1.03338;
2.71279e-05;1.03325;
2.81279e-05;1.03311;
2.91279e-05;1.03298;
3.01279e-05;1.03288;
3.11279e-05;1.03282;
3.21279e-05;1.0328;
3.31279e-05;1.03281;
3.41279e-05;1.03285;
3.51279e-05;1.0329;
3.61279e-05;1.03296;
3.71279e-05;1.03301;
3.81279e-05;1.03305;
3.91279e-05;1.03308;
4.0004e-05;1.03309;
4.00042e-05;1.03309;
4.00046e-05;1.03309;
4.00054e-05;1.03309;
4.0006e-05;1.03309;
4.00062e-05;1.03309;
4.00065e-05;1.03309;
4.00071e-05;1.03309;
4.00084e-05;1.03309;
4.0011e-05;1.03309;
4.00161e-05;1.03309;
4.00263e-05;1.03309;
4.00468e-05;1.03309;
4.00878e-05;1.03309;
4.01697e-05;1.03308;
4.03335e-05;1.03303;
4.06612e-05;1.03285;
4.1204e-05;1.03229;
4.17765e-05;1.03143;
4.249e-05;1.03007;
4.33146e-05;1.02828;
4.41685e-05;1.02641;
4.50163e-05;1.02473;
4.57695e-05;1.02349;
4.60779e-05;1.02308;
4.6271e-05;1.02285;
4.63821e-05;1.02272;
4.6447e-05;1.02265;
4.64848e-05;1.02262;
4.65066e-05;1.02259;
4.65294e-05;1.02257;
4.65404e-05;1.02256;
4.65471e-05;1.02255;
4.6551e-05;1.02255;
4.65533e-05;1.02255;
4.6555e-05;1.02255;
4.65567e-05;1.02255;
4.65584e-05;1.02254;
4.65613e-05;1.02254;
4.65651e-05;1.02254;
4.65716e-05;1.02253;
4.65848e-05;1.02252;
4.66032e-05;1.0225;
4.66288e-05;1.02248;
4.6662e-05;1.02245;
4.67065e-05;1.02241;
4.67645e-05;1.02236;
4.68431e-05;1.0223;
4.69502e-05;1.02222;
4.71057e-05;1.02211;
4.73465e-05;1.02198;
4.74807e-05;1.02192;
4.75802e-05;1.02189;
4.76672e-05;1.02186;
4.77608e-05;1.02184;
4.78679e-05;1.02181;
4.7996e-05;1.0218;
4.81701e-05;1.02179;
4.84104e-05;1.0218;
4.8766e-05;1.02187;
4.93073e-05;1.02208;
5.01451e-05;1.0226;
5.09224e-05;1.02322;
5.15447e-05;1.02375;
5.21905e-05;1.0243;
5.28258e-05;1.0248;
5.35867e-05;1.02531;
5.4496e-05;1.02575;
5.5496e-05;1.02601;
5.6496e-05;1.02605;
5.7496e-05;1.02589;
5.83742e-05;1.02565;
5.90731e-05;1.02541;
5.99047e-05;1.02512;
6.07401e-05;1.02485;
6.16847e-05;1.02459;
6.26847e-05;1.0244;
6.36847e-05;1.02431;
6.46847e-05;1.02431;
6.56847e-05;1.02438;
6.66847e-05;1.0245;
6.76847e-05;1.02464;
6.86847e-05;1.02478;
6.96847e-05;1.02489;
7.06847e-05;1.02497;
7.16847e-05;1.02501;
7.26847e-05;1.02501;
7.36847e-05;1.02498;
7.46847e-05;1.02493;
7.56847e-05;1.02487;
7.66847e-05;1.02482;
7.76847e-05;1.02477;
7.86847e-05;1.02474;
7.96847e-05;1.02472;
8.0002e-05;1.02472;
8.00022e-05;1.02472;
8.00026e-05;1.02472;
8.00034e-05;1.02472;
8.0004e-05;1.02472;
8.00042e-05;1.02472;
8.00045e-05;1.02472;
8.00051e-05;1.02472;
8.00064e-05;1.02472;
8.0009e-05;1.02472;
8.00141e-05;1.02472;
8.00243e-05;1.02472;
8.00448e-05;1.02472;
8.00858e-05;1.02472;
8.01677e-05;1.02473;
8.03315e-05;1.02477;
8.06592e-05;1.02496;
8.12177e-05;1.02553;
8.18121e-05;1.02644;
8.25633e-05;1.02789;
8.33798e-05;1.02967;
8.42226e-05;1.03151;
8.50586e-05;1.03316;
8.6015e-05;1.03465;
8.63771e-05;1.03508;
8.66078e-05;1.03531;
8.67402e-05;1.03543;
8.69045e-05;1.03556;
8.70274e-05;1.03565;
8.71678e-05;1.03573;
8.73036e-05;1.03581;
8.73389e-05;1.03583;
8.7343e-05;1.03583;
8.73452e-05;1.03583;
8.73475e-05;1.03583;
8.73495e-05;1.03583;
8.73515e-05;1.03583;
8.73537e-05;1.03583;
8.73559e-05;1.03583;
8.73584e-05;1.03583;
8.73613e-05;1.03584;
8.73647e-05;1.03584;
8.73689e-05;1.03584;
8.7373e-05;1.03584;
8.73772e-05;1.03584;
8.73814e-05;1.03585;
8.73859e-05;1.03585;
8.73906e-05;1.03585;
8.73957e-05;1.03585;
8.74014e-05;1.03585;
8.74077e-05;1.03586;
8.74154e-05;1.03586;
8.74242e-05;1.03586;
8.74363e-05;1.03587;
8.74507e-05;1.03588;
8.7475e-05;1.03588;
8.7507e-05;1.0359;
8.75612e-05;1.03592;
8.76398e-05;1.03594;
8.7761e-05;1.03597;
8.79688e-05;1.03601;
8.83714e-05;1.03601;
8.88755e-05;1.03591;
8.92647e-05;1.03575;
8.95643e-05;1.03559;
8.99108e-05;1.03537;
9.02025e-05;1.03516;
9.05308e-05;1.03491;
9.10431e-05;1.03448;
9.17329e-05;1.03389;
9.27329e-05;1.03308;
9.37329e-05;1.03242;
9.47329e-05;1.03197;
9.57323e-05;1.03176;
9.6685e-05;1.03177;
9.7685e-05;1.03195;
9.84848e-05;1.03219;
9.92165e-05;1.03244;
0.000100053;1.03273;
0.000100812;1.03298;
0.000101812;1.03325;
0.000102812;1.03343;
0.000103812;1.03351;
0.000104812;1.0335;
0.000105812;1.03342;
0.000106812;1.03329;
0.000107812;1.03315;
0.000108812;1.03301;
0.000109812;1.0329;
0.000110812;1.03283;
0.000111812;1.0328;
0.000112812;1.0328;
0.000113812;1.03283;
0.000114812;1.03288;
0.000115812;1.03294;
0.000116812;1.033;
0.000117812;1.03304;
0.000118812;1.03307;
0.000119812;1.03309;
0.000120004;1.03309;
0.000120004;1.03309;
0.000120005;1.03309;
0.000120005;1.03309;
0.000120006;1.03309;
0.000120006;1.03309;
0.000120006;1.03309;
0.000120007;1.03309;
0.000120008;1.03309;
0.000120011;1.03309;
0.000120016;1.03309;
0.000120026;1.03309;
0.000120047;1.03309;
0.000120088;1.03309;
0.00012017;1.03308;
0.000120334;1.03303;
0.000120661;1.03285;
0.000121204;1.03229;
0.000121777;1.03143;
0.000122491;1.03007;
0.000123315;1.02828;
0.000124169;1.02641;
0.000125017;1.02472;
0.00012577;1.02349;
0.000126078;1.02308;
0.000126271;1.02285;
0.000126382;1.02272;
0.000126447;1.02265;
0.000126485;1.02262;
0.000126507;1.02259;
0.000126529;1.02257;
0.00012654;1.02256;
0.000126547;1.02255;
0.000126551;1.02255;
0.000126553;1.02255;
0.000126555;1.02255;
0.000126557;1.02255;
0.000126558;1.02254;
0.000126561;1.02254;
0.000126564;1.02254;
0.000126568;1.02253;
0.000126577;1.02253;
0.000126591;1.02251;
0.000126613;1.02249;
0.00012664;1.02247;
0.000126679;1.02243;
0.000126727;1.02239;
0.000126793;1.02234;
0.00012688;1.02227;
0.000127005;1.02218;
0.000127185;1.02206;
0.000127484;1.02192;
0.00012761;1.02188;
0.000127754;1.02184;
0.000127884;1.02181;
0.000128033;1.02179;
0.000128202;1.02179;
0.000128401;1.0218;
0.000128658;1.02184;
0.000128987;1.02195;
0.000129436;1.02215;
0.000130054;1.02254;
0.000130921;1.02322;
0.000131539;1.02375;
0.000132184;1.02429;
0.000132862;1.02483;
0.000133594;1.02531;
0.000134524;1.02576;
0.000135524;1.02602;
0.000136524;1.02604;
0.000137524;1.02589;
0.00013841;1.02564;
0.000139099;1.0254;
0.000139923;1.02511;
0.00014079;1.02483;
0.000141706;1.02458;
0.000142706;1.02439;
0.000143706;1.02431;
0.000144706;1.02431;
0.000145706;1.02438;
0.000146706;1.0245;
0.000147706;1.02464;
0.000148706;1.02478;
0.000149706;1.02489;
0.000150706;1.02497;
0.000151706;1.02501;
0.000152706;1.02501;
0.000153706;1.02498;
0.000154706;1.02493;
0.000155706;1.02487;
0.000156706;1.02481;
0.000157706;1.02477;
0.000158706;1.02474;
0.000159706;1.02472;
0.000160002;1.02472;
0.000160002;1.02472;
0.000160003;1.02472;
0.000160003;1.02472;
0.000160004;1.02472;
0.000160004;1.02472;
0.000160004;1.02472;
0.000160005;1.02472;
0.000160006;1.02472;
0.000160009;1.02472;
0.000160014;1.02472;
0.000160024;1.02472;
0.000160045;1.02472;
0.000160086;1.02472;
0.000160168;1.02473;
0.000160332;1.02477;
0.000160659;1.02496;
0.000161217;1.02553;
0.000161812;1.02644;
0.000162563;1.02789;
0.00016338;1.02967;
0.000164223;1.03151;
0.000165058;1.03316;
0.000166015;1.03465;
0.000166377;1.03508;
0.000166608;1.03531;
0.00016674;1.03543;
0.000166904;1.03556;
0.000167027;1.03565;
0.000167168;1.03573;
0.000167303;1.03581;
0.000167339;1.03583;
0.000167343;1.03583;
0.000167345;1.03583;
0.000167347;1.03583;
0.000167349;1.03583;
0.000167351;1.03583;
0.000167353;1.03583;
0.000167356;1.03583;
0.000167358;1.03583;
0.000167361;1.03584;
0.000167364;1.03584;
0.000167368;1.03584;
0.000167372;1.03584;
0.000167376;1.03584;
0.000167381;1.03584;
0.000167385;1.03585;
0.00016739;1.03585;
0.000167395;1.03585;
0.0001674;1.03585;
0.000167407;1.03586;
0.000167414;1.03586;
0.000167423;1.03586;
0.000167434;1.03587;
0.000167448;1.03587;
0.000167471;1.03588;
0.0001675;1.03589;
0.000167552;1.03591;
0.000167626;1.03594;
0.000167741;1.03597;
0.000167932;1.03601;
0.000168297;1.03602;
0.000169026;1.03586;
0.000169459;1.03565;
0.00017004;1.03528;
0.000170443;1.03498;
0.000170896;1.03461;
0.000171578;1.03403;
0.000172317;1.0334;
0.000173317;1.03267;
0.000174317;1.03213;
0.000175317;1.03182;
0.000176273;1.03174;
0.000177273;1.03186;
0.000178143;1.03208;
0.000178893;1.03233;
0.000179634;1.03259;
0.000180444;1.03286;
0.000181307;1.03312;
0.000182307;1.03335;
0.000183307;1.03348;
0.000184307;1.03351;
0.000185307;1.03346;
0.000186307;1.03336;
0.000187307;1.03322;
0.000188307;1.03308;
0.000189307;1.03296;
0.000190307;1.03286;
0.000191307;1.03281;
0.000192307;1.03279;
0.000193307;1.03281;
0.000194307;1.03286;
0.000195307;1.03291;
0.000196307;1.03297;
0.000197307;1.03302;
0.000198307;1.03306;
0.000199307;1.03308;
0.000200004;1.03309;
0.000200004;1.03309;
0.000200005;1.03309;
0.000200005;1.03309;
0.000200006;1.03309;
0.000200006;1.03309;
0.000200006;1.03309;
0.000200007;1.03309;
0.000200008;1.03309;
0.000200011;1.03309;
0.000200016;1.03309;
0.000200026;1.03309;
0.000200047;1.03309;
0.000200088;1.03309;
0.00020017;1.03308;
0.000200334;1.03303;
0.000200661;1.03285;
0.000201204;1.03229;
0.000201777;1.03143;
0.000202491;1.03007;
0.000203315;1.02828;
0.000204169;1.02641;
0.000205017;1.02472;
0.00020577;1.02349;
0.000206078;1.02308;
0.000206271;1.02285;
0.000206382;1.02272;
0.000206447;1.02265;
0.000206485;1.02262;
0.000206507;1.02259;
0.00020653;1.02257;
0.00020654;1.02256;
0.000206547;1.02255;
0.000206551;1.02255;
0.000206553;1.02255;
0.000206555;1.02255;
0.000206557;1.02255;
0.000206558;1.02254;
0.000206561;1.02254;
0.000206564;1.02254;
0.00020657;1.02253;
0.00020658;1.02252;
0.000206596;1.02251;
0.000206619;1.02249;
0.000206649;1.02246;
0.00020669;1.02242;
0.000206742;1.02238;
0.000206813;1.02232;
0.000206907;1.02225;
0.000207043;1.02215;
0.000207245;1.02203;
0.000207422;1.02195;
0.000207536;1.0219;
0.000207693;1.02185;
0.000207799;1.02183;
0.000207935;1.0218;
0.000208206;1.02179;
0.000208555;1.02182;
0.000209239;1.02205;
0.000210239;1.02266;
0.000211011;1.02328;
0.000211756;1.02392;
0.000212383;1.02445;
0.000213058;1.02496;
0.000214005;1.02553;
0.000215005;1.02591;
0.000216005;1.02606;
0.000217005;1.02599;
0.000218005;1.02577;
0.000218818;1.02551;
0.000219549;1.02525;
0.000220361;1.02497;
0.000221274;1.02469;
0.000222274;1.02446;
0.000223274;1.02433;
0.000224274;1.02429;
0.000225274;1.02434;
0.000226274;1.02444;
0.000227274;1.02458;
0.000228274;1.02472;
0.000229274;1.02485;
0.000230274;1.02494;
0.000231274;1.025;
0.000232274;1.02501;
0.000233274;1.02499;
0.000234274;1.02495;
0.000235274;1.0249;
0.000236274;1.02484;
0.000237274;1.02479;
0.000238274;1.02475;
0.000239274;1.02472;
0.000240002;1.02472;
0.000240002;1.02472;
0.000240003;1.02472;
0.000240003;1.02472;
0.000240004;1.02472;
0.000240004;1.02472;
0.000240004;1.02472;
0.000240005;1.02472;
0.000240006;1.02472;
0.000240009;1.02472;
0.000240014;1.02472;
0.000240024;1.02472;
0.000240045;1.02472;
0.000240086;1.02472;
0.000240168;1.02473;
0.000240332;1.02477;
0.000240659;1.02496;
0.000241218;1.02553;
0.000241812;1.02644;
0.000242564;1.02789;
0.00024338;1.02967;
0.000244223;1.03151;
0.000245059;1.03316;
0.000246015;1.03465;
0.000246377;1.03508;
0.000246608;1.03531;
0.00024674;1.03543;
0.000246905;1.03556;
0.000247028;1.03565;
0.000247168;1.03573;
0.000247304;1.03581;
0.000247339;1.03583;
0.000247343;1.03583;
0.000247346;1.03583;
0.000247348;1.03583;
0.00024735;1.03583;
0.000247352;1.03583;
0.000247354;1.03583;
0.000247356;1.03583;
0.000247358;1.03583;
0.000247361;1.03584;
0.000247364;1.03584;
0.000247367;1.03584;
0.000247372;1.03584;
0.000247376;1.03584;
0.00024738;1.03584;
0.000247384;1.03585;
0.000247389;1.03585;
0.000247394;1.03585;
0.000247399;1.03585;
0.000247405;1.03586;
0.000247413;1.03586;
0.000247421;1.03586;
0.000247432;1.03587;
0.000247444;1.03587;
0.000247465;1.03588;
0.000247491;1.03589;
0.00024754;1.03591;
0.000247607;1.03593;
0.000247714;1.03596;
0.000247884;1.036;
0.000248202;1.03602;
0.00024884;1.03592;
0.000249393;1.03569;
0.000249825;1.03543;
0.000250279;1.03511;
0.000250732;1.03475;
0.000251203;1.03435;
0.000251847;1.03379;
0.000252692;1.03311;
0.000253692;1.03244;
0.000254692;1.03198;
0.000255692;1.03177;
0.000256635;1.03177;
0.000257635;1.03194;
0.000258442;1.03218;
0.000259175;1.03243;
0.000260015;1.03272;
0.000260771;1.03297;
0.000261771;1.03324;
0.000262771;1.03342;
0.000263771;1.0335;
0.000264771;1.0335;
0.000265771;1.03342;
0.000266771;1.0333;
0.000267771;1.03315;
0.000268771;1.03302;
0.000269771;1.03291;
0.000270771;1.03283;
0.000271771;1.0328;
0.000272771;1.0328;
0.000273771;1.03283;
0.000274771;1.03288;
0.000275771;1.03294;
0.000276771;1.03299;
0.000277771;1.03304;
0.000278771;1.03307;
0.000279771;1.03309;
0.000280004;1.03309;
0.000280004;1.03309;
0.000280005;1.03309;
0.000280005;1.03309;
0.000280006;1.03309;
0.000280006;1.03309;
0.000280006;1.03309;
0.000280007;1.03309;
0.000280008;1.03309;
0.000280011;1.03309;
0.000280016;1.03309;
0.000280026;1.03309;
0.000280047;1.03309;
0.000280088;1.03309;
0.00028017;1.03308;
0.000280334;1.03303;
0.000280661;1.03285;
0.000281204;1.03229;
0.000281777;1.03143;
0.000282491;1.03007;
0.000283315;1.02828;
0.000284169;1.02641;
0.000285017;1.02472;
0.00028577;1.02349;
0.000286078;1.02308;
0.000286271;1.02285;
0.000286382;1.02272;
0.000286447;1.02265;
0.000286485;1.02262;
0.000286507;1.02259;
0.000286529;1.02257;
0.00028654;1.02256;
0.000286547;1.02255;
0.000286551;1.02255;
0.000286553;1.02255;
0.000286555;1.02255;
0.000286557;1.02255;
0.000286558;1.02254;
0.000286561;1.02254;
0.000286564;1.02254;
0.000286569;1.02253;
0.000286579;1.02252;
0.000286595;1.02251;
0.000286618;1.02249;
0.000286647;1.02246;
0.000286687;1.02243;
0.000286738;1.02238;
0.000286808;1.02232;
0.000286901;1.02225;
0.000287035;1.02216;
0.000287232;1.02204;
0.000287424;1.02195;
0.00028754;1.0219;
0.000287699;1.02185;
0.000287804;1.02183;
0.000287942;1.0218;
0.000288218;1.02179;
0.000288647;1.02184;
0.000289472;1.02216;
0.000290472;1.02284;
0.000291121;1.02338;
0.000291923;1.02407;
0.000292487;1.02453;
0.000293174;1.02504;
0.000294174;1.02561;
0.000295174;1.02596;
0.000296174;1.02606;
0.000297174;1.02597;
0.00029805;1.02575;
0.000298823;1.02551;
0.000299546;1.02525;
0.000300354;1.02497;
0.000301279;1.02469;
0.000302279;1.02446;
0.000303279;1.02433;
0.000304279;1.02429;
0.000305279;1.02434;
0.000306279;1.02444;
0.000307279;1.02458;
0.000308279;1.02472;
0.000309279;1.02485;
0.000310279;1.02494;
0.000311279;1.025;
0.000312279;1.02501;
0.000313279;1.02499;
0.000314279;1.02495;
0.000315279;1.0249;
0.000316279;1.02484;
0.000317279;1.02479;
0.000318279;1.02475;
0.000319279;1.02472;
0.000320002;1.02472;
0.000320002;1.02472;
0.000320003;1.02472;
0.000320003;1.02472;
0.000320004;1.02472;
0.000320004;1.02472;
0.000320004;1.02472;
0.000320005;1.02472;
0.000320006;1.02472;
0.000320009;1.02472;
0.000320014;1.02472;
0.000320024;1.02472;
0.000320045;1.02472;
0.000320086;1.02472;
0.000320168;1.02473;
0.000320332;1.02477;
0.000320659;1.02496;
0.000321218;1.02553;
0.000321812;1.02644;
0.000322564;1.02789;
0.00032338;1.02967;
0.000324223;1.03151;
0.000325059;1.03316;
0.000326015;1.03465;
0.000326377;1.03508;
0.000326608;1.03531;
0.00032674;1.03543;
0.000326905;1.03556;
